t,start,end,cause,vn,ws,ue,rain,blh_max,blh_before,rh,hour,south_before,south_after
2014-03-01 10:00:00,144.1,57.4,lid lifted (daytime mixing),1.9943880961883562,2.828461538461539,-1.8430250918137394,0.0,2400.0,20.714285714285715,45.38461538461539,10,,
2014-03-04 06:00:00,224.2,50.9,north wind,4.96746664932007,5.3476923076923075,-1.835114446297078,0.0,2905.0,72.85714285714286,50.07692307692308,6,,
2014-03-07 12:00:00,70.8,18.4,lid lifted (daytime mixing),1.3309126911977127,3.0007692307692304,1.057569789515738,0.0,1705.0,47.857142857142854,31.53846153846154,12,,
2014-03-09 02:00:00,170.9,63.3,unclear,1.0422336529761949,3.033846153846153,1.7833549921318788,0.0,100.0,684.2857142857143,54.46153846153846,2,,
2014-03-11 21:00:00,208.6,39.7,north wind,6.312346521982743,6.835384615384614,1.7575144824691586,0.0,1115.0,615.0,38.92307692307692,21,,
2014-03-17 13:00:00,143.6,53.4,north wind,5.151440352152779,7.933846153846153,-5.98014138117913,0.0,1960.0,22.857142857142858,30.846153846153847,13,,
2014-03-22 13:00:00,71.1,21.6,north wind,3.6144063246913403,4.512307692307692,0.5555784862128323,0.0,2690.0,35.0,19.692307692307693,13,,
2014-03-27 18:00:00,300.8,115.4,unclear,-1.9928543342700187,4.136923076923077,3.2514664183496738,0.0,1155.0,518.5714285714286,52.30769230769231,18,,
2014-03-29 04:00:00,169.1,54.2,north wind,3.930296800878207,4.493076923076924,0.028276477180917695,0.0,1125.0,400.7142857142857,60.92307692307692,4,,
2014-03-31 18:00:00,213.3,68.3,unclear,-0.08445804788086578,2.6453846153846152,-0.37121377644312237,0.0,2455.0,358.57142857142856,46.30769230769231,18,,
2014-04-03 05:00:00,71.2,28.4,weak north wind,1.8098269755277718,3.845384615384615,-1.4517687449644354,0.0,2780.0,555.0,39.69230769230769,5,,
2014-04-04 17:00:00,64.9,18.3,north wind,5.835373025436365,6.9569230769230765,1.102052375382814,0.0,3570.0,305.7142857142857,11.846153846153847,17,,
2014-04-09 14:00:00,172.1,61.6,lid lifted (daytime mixing),2.2222026217986874,5.7992307692307685,1.5990007273308546,0.0,2715.0,75.0,24.46153846153846,14,,
2014-05-01 21:00:00,161.2,62.1,north wind,4.874898587581475,9.438461538461539,-5.2969200146168145,0.9,2085.0,1470.0,35.46153846153846,21,,
2014-05-07 11:00:00,119.5,32.2,north wind,4.44650250445946,4.769230769230768,-0.26275451595215366,0.0,3345.0,114.28571428571429,35.53846153846154,11,,
2014-05-16 10:00:00,79.3,29.3,north wind,3.905687530711913,4.126153846153845,0.9484194729191364,0.0,3235.0,95.0,19.384615384615383,10,67.61904761904762,61.285714285714285
2014-05-20 09:00:00,188.0,45.6,lid lifted (daytime mixing),3.1437331174608327,3.476153846153846,1.3832933858796603,0.0,3520.0,35.0,29.53846153846154,9,114.14285714285715,66.14285714285714
2014-05-22 15:00:00,246.1,79.2,lid lifted (daytime mixing),-6.3490571887163805,6.766153846153847,-1.8525749242421565,0.0,2910.0,210.71428571428572,21.923076923076923,15,139.79591836734693,78.71428571428571
2014-05-25 13:00:00,129.7,36.9,north wind,4.433958290513543,8.279230769230768,-6.9489352596573735,0.0,3950.0,171.42857142857142,27.384615384615383,13,121.20408163265304,37.57142857142857
2014-05-27 13:00:00,84.9,14.4,north wind,7.225836525030941,10.034615384615385,-6.3830373533542595,0.0,3565.0,72.14285714285714,18.153846153846153,13,42.57142857142856,15.142857142857142
2014-06-01 02:00:00,139.3,53.2,north wind,3.6313151874092022,5.649230769230769,-2.4627939979807696,0.0,525.0,1713.5714285714287,52.53846153846154,2,109.79591836734696,72.42857142857143
2014-06-06 14:00:00,92.8,7.9,north wind,4.317324722554714,5.0,-1.2266478811633492,7.7,1425.0,262.14285714285717,62.23076923076923,14,103.54761904761905,65.28571428571429
2014-06-11 10:00:00,87.6,27.8,lid lifted (daytime mixing),2.523577715886904,3.039230769230769,1.4097452542322846,0.0,2495.0,122.14285714285714,53.76923076923077,10,87.45238095238095,39.285714285714285
2014-06-17 05:00:00,154.1,26.6,light rain,-0.47816774107844573,2.1792307692307693,0.6131624573533577,0.6000000000000001,665.0,479.2857142857143,80.15384615384616,5,127.6734693877551,146.28571428571428
2014-06-21 20:00:00,80.3,29.5,rain,-2.38796314090408,2.7046153846153844,0.9979723982054148,4.1000000000000005,1720.0,1144.2857142857142,57.53846153846154,20,59.171428571428564,63.0
2014-06-27 04:00:00,63.4,23.1,north wind,5.423009928587557,5.5200000000000005,-0.5940335827775888,0.0,2025.0,555.0,52.38461538461539,4,62.775510204081634,66.28571428571429
2014-07-01 23:00:00,134.5,39.1,rain,-0.6693622061920533,3.227692307692308,2.9374637702982724,18.2,1715.0,1563.5714285714287,86.3076923076923,23,114.1190476190476,52.42857142857143
2014-07-08 12:00:00,168.0,45.4,lid lifted (daytime mixing),3.553383057480921,3.7146153846153847,-0.5095276534375612,0.0,1640.0,78.57142857142857,44.69230769230769,12,166.22448979591834,114.42857142857143
2014-07-11 10:00:00,63.0,21.2,north wind,4.243998621204958,4.343076923076923,-0.6996011839434301,0.0,3785.0,132.85714285714286,35.61538461538461,10,106.9795918367347,40.857142857142854
2014-07-16 20:00:00,144.2,52.9,rain,-0.43400961521678416,3.2607692307692315,2.0399770517886147,5.6,1345.0,969.2857142857143,79.15384615384616,20,,
2014-07-21 08:00:00,64.7,20.0,weak north wind,2.0207047005320655,3.9530769230769227,0.8348034985360034,0.5,1350.0,302.14285714285717,62.84615384615385,8,,
2014-08-04 10:00:00,65.5,22.4,north wind,5.064061562140187,5.529230769230769,1.7288511988588826,11.2,970.0,107.14285714285714,82.38461538461539,10,116.95918367346938,79.0
2014-08-11 06:00:00,61.8,18.2,north wind,5.923322082660958,5.9861538461538455,-0.6203244580271883,0.0,2595.0,162.14285714285714,44.76923076923077,6,79.71428571428571,
2014-08-15 15:00:00,70.1,27.2,lid lifted (daytime mixing),-0.4206381016829014,1.7507692307692306,-0.5173289154763926,0.0,2265.0,131.42857142857142,47.15384615384615,15,47.08163265306122,45.857142857142854
2014-08-17 06:00:00,115.5,44.9,unclear,-0.031936101262113256,1.9553846153846153,1.4133718311552739,0.2,1280.0,97.14285714285714,70.15384615384616,6,72.9795918367347,43.142857142857146
2014-08-21 22:00:00,141.3,43.0,unclear,-1.383168116970262,2.6669230769230765,1.868221651613209,0.3,1475.0,1186.4285714285713,69.38461538461539,22,112.33333333333333,72.28571428571429
2014-08-24 00:00:00,105.8,37.2,rain,0.28519460990436846,3.0830769230769235,0.5507532976616303,4.3999999999999995,390.0,1309.2857142857142,78.53846153846153,0,111.52380952380952,43.42857142857143
2014-09-01 23:00:00,109.0,37.7,rain,-1.820271493689725,2.806923076923077,1.8961412850993535,20.1,385.0,848.5714285714286,91.61538461538461,23,103.14285714285712,64.57142857142857
2014-09-08 02:00:00,122.6,27.2,north wind,4.681345199311511,5.318461538461539,-1.307630948379233,0.0,265.0,572.1428571428571,67.53846153846153,2,105.24489795918366,88.0
2014-09-14 11:00:00,81.8,16.8,north wind,4.337920126824594,4.361538461538461,0.3457582701432577,0.0,1065.0,32.142857142857146,56.69230769230769,11,95.67346938775509,65.71428571428571
2014-09-27 03:00:00,155.0,45.5,north wind,4.401183337473188,4.463846153846154,0.6630380310109015,0.0,270.0,230.0,86.3076923076923,3,148.16326530612244,131.14285714285714
2014-09-29 12:00:00,91.2,31.6,north wind,3.5574497022750178,5.299230769230769,2.637673388607479,0.0,2095.0,22.142857142857142,60.61538461538461,12,86.97959183673468,61.0
2014-10-11 19:00:00,243.0,92.6,north wind,4.301054614578581,5.603076923076923,-1.4124146653319225,0.8,1135.0,420.0,58.38461538461539,19,216.38775510204076,124.0
2014-10-15 12:00:00,92.1,18.9,north wind,3.994061373867445,6.335384615384616,-4.753780691022621,0.0,2755.0,41.42857142857143,35.30769230769231,12,119.89795918367346,22.571428571428573
2014-10-21 00:00:00,230.9,91.4,unclear,-2.300167166605237,4.3015384615384615,3.5138079379103933,0.0,825.0,787.1428571428571,38.92307692307692,0,206.28571428571425,77.28571428571429
2014-10-26 05:00:00,329.6,108.5,north wind,6.983017120182376,7.400000000000001,2.075173854007271,0.0,1085.0,39.285714285714285,52.46153846153846,5,222.26530612244898,135.0
2014-11-01 08:00:00,181.5,58.8,weak north wind,1.6407493332609766,2.676153846153846,-2.060492109233858,0.0,1775.0,25.714285714285715,75.15384615384616,8,204.08163265306123,95.71428571428571
2014-11-05 10:00:00,168.0,66.9,lid lifted (daytime mixing),2.324262432948615,3.6246153846153844,-2.724947121065312,0.0,1780.0,19.285714285714285,47.46153846153846,10,131.54761904761907,48.714285714285715
2014-11-11 06:00:00,149.6,48.0,north wind,3.9627326742364195,5.0576923076923075,-3.0447959329577747,0.0,1480.0,23.571428571428573,57.69230769230769,6,168.16326530612244,75.14285714285714
2014-11-16 13:00:00,161.9,54.8,north wind,2.7071198720544754,4.18923076923077,-3.0838608933106446,0.0,2250.0,22.142857142857142,53.30769230769231,13,128.95918367346943,38.714285714285715
2014-11-22 01:00:00,177.5,51.1,north wind,5.0631693643894655,5.556153846153847,-0.7920442923392614,0.0,85.0,390.7142857142857,47.23076923076923,1,382.6666666666667,312.0
2014-11-24 08:00:00,176.7,62.4,weak north wind,3.3629902816027273,3.786923076923077,0.8103144057682944,0.0,865.0,22.857142857142858,54.53846153846154,8,196.0816326530612,
2014-11-27 05:00:00,350.7,112.0,north wind,4.860138485845873,5.146923076923077,1.5513366029039894,0.0,495.0,27.857142857142858,56.46153846153846,5,276.8571428571429,219.57142857142858
2014-11-30 09:00:00,226.2,51.4,north wind,4.468915304495721,6.041538461538461,-4.008684486216679,0.0,2740.0,34.285714285714285,52.15384615384615,9,134.12244897959184,58.0
2014-12-03 04:00:00,108.0,37.0,north wind,3.7242828983768517,5.474615384615385,-3.638478610991805,0.0,1495.0,109.28571428571429,26.153846153846153,4,,
2014-12-07 13:00:00,77.4,29.3,lid lifted (daytime mixing),2.3598200886919924,3.0715384615384616,-1.355376123692668,0.0,2125.0,105.0,44.15384615384615,13,165.85714285714283,136.85714285714286
2014-12-10 13:00:00,281.6,94.6,north wind,3.3338461111332887,5.755384615384615,-4.613065695982966,0.0,2435.0,23.571428571428573,42.0,13,234.65306122448982,62.142857142857146
2014-12-12 00:00:00,63.6,14.3,"strong wind, other direction",1.2005549367988055,6.212307692307691,-5.047377493854264,0.0,700.0,813.5714285714286,35.0,0,53.23809523809524,37.42857142857143
2014-12-15 08:00:00,219.1,62.2,north wind,4.53841370686726,6.284615384615384,-3.335395369457875,0.0,2075.0,47.142857142857146,40.30769230769231,8,272.3673469387755,68.85714285714286
2014-12-19 10:00:00,204.3,43.2,north wind,5.609582117150399,6.645384615384614,-3.519669210180607,0.0,2215.0,33.57142857142857,37.76923076923077,10,213.04761904761907,79.85714285714286
2014-12-24 01:00:00,140.8,38.2,north wind,5.835529191077081,6.336923076923077,-1.7214756930292734,0.0,175.0,178.57142857142858,32.38461538461539,1,197.16666666666666,188.0
2014-12-28 12:00:00,269.3,103.2,lid lifted (daytime mixing),1.4017117217870296,3.1284615384615386,-2.223526417006785,0.0,1295.0,25.714285714285715,39.15384615384615,12,333.89795918367344,104.28571428571429
2015-01-02 06:00:00,118.3,31.0,weak north wind,3.2541753829563427,3.6792307692307684,0.919517276680014,0.0,590.0,59.285714285714285,36.46153846153846,6,,124.85714285714286
2015-01-05 13:00:00,184.3,72.1,north wind,5.815602019169673,6.090000000000002,-1.4928423378266695,0.0,1865.0,21.428571428571427,34.15384615384615,13,358.3265306122449,202.42857142857142
2015-01-09 05:00:00,236.1,79.2,weak north wind,3.6153474472263296,3.78076923076923,-1.0191648560528317,0.0,745.0,29.285714285714285,48.15384615384615,5,250.0,242.71428571428572
2015-01-11 01:00:00,162.0,51.0,north wind,3.959898217629915,5.80076923076923,2.6213766775945873,0.0,165.0,367.14285714285717,39.0,1,119.87755102040816,111.0
2015-01-16 06:00:00,407.5,110.9,north wind,4.40949663818267,6.121538461538462,-4.08751632033001,0.0,1520.0,30.0,55.92307692307692,6,287.7755102040816,172.14285714285714
2015-01-18 15:00:00,142.2,23.7,north wind,3.1502480976953207,6.498461538461537,-5.286582025888165,0.0,2550.0,30.714285714285715,35.46153846153846,15,126.14285714285714,31.0
2015-01-21 02:00:00,125.5,37.1,north wind,6.222749183985455,6.824615384615384,-2.6114494208369385,0.0,445.0,260.0,48.53846153846154,2,133.57142857142858,79.57142857142857
2015-01-24 04:00:00,271.2,104.2,weak north wind,2.9493336657922273,3.7430769230769227,1.7980135614791626,0.0,220.0,54.285714285714285,52.61538461538461,4,216.87755102040813,222.57142857142858
2015-01-26 11:00:00,228.4,77.4,north wind,5.578094513092836,5.958461538461538,-0.9427451670727256,0.0,1895.0,21.428571428571427,52.69230769230769,11,164.79591836734696,181.42857142857142
2015-01-28 04:00:00,64.8,25.5,weak north wind,1.771159938395803,3.3584615384615377,0.6476783962454586,0.0,475.0,216.42857142857142,39.84615384615385,4,46.775510204081634,120.71428571428571
2015-01-29 15:00:00,91.8,27.8,north wind,4.087804873561442,5.321538461538461,-3.007088614338235,0.0,2085.0,115.0,32.38461538461539,15,81.05714285714286,154.14285714285714
2015-02-03 15:00:00,203.4,73.1,north wind,3.278390545286645,5.0369230769230775,-3.6715778380937154,0.0,2160.0,29.285714285714285,37.92307692307692,15,220.0612244897959,
2015-02-07 02:00:00,119.0,31.2,north wind,5.77511729352127,7.262307692307693,-2.8290463933378485,0.0,635.0,467.85714285714283,39.92307692307692,2,102.19047619047619,67.42857142857143
2015-02-11 09:00:00,123.2,47.0,lid lifted (daytime mixing),3.2514959464920326,3.6169230769230767,1.3268585716543473,0.0,1760.0,52.142857142857146,34.61538461538461,9,156.9183673469388,64.71428571428571
2015-02-16 13:00:00,237.4,46.1,north wind,3.789303850779295,5.550000000000002,-2.9713039015273544,0.0,3080.0,20.0,44.53846153846154,13,172.77551020408166,48.285714285714285
2015-02-18 06:00:00,87.2,31.8,weak north wind,3.578823274433287,3.9607692307692304,1.3456835661880928,0.0,965.0,28.571428571428573,57.84615384615385,6,77.77551020408164,94.14285714285714
2015-02-21 18:00:00,246.0,51.1,north wind,3.9066797759501624,7.581538461538461,-4.431944330501637,0.1,1950.0,217.14285714285714,45.69230769230769,18,176.0816326530612,36.857142857142854
2015-02-25 07:00:00,218.9,81.2,north wind,5.509016198110611,6.15,-1.843388787300556,0.0,1905.0,28.571428571428573,52.0,7,209.0612244897959,115.85714285714286
2015-03-02 15:00:00,109.9,33.2,north wind,3.703442565969908,5.3161538461538465,-3.0827376962832203,0.0,2880.0,28.571428571428573,26.46153846153846,15,86.67346938775509,99.85714285714286
2015-03-08 13:00:00,221.9,47.4,north wind,4.566270624900004,4.823846153846154,-0.15826381751448584,0.0,2855.0,48.57142857142857,40.84615384615385,13,175.42857142857147,138.14285714285714
2015-03-11 09:00:00,80.9,29.9,north wind,3.368126167317849,4.256923076923077,-1.653370681678647,0.0,2900.0,58.57142857142857,23.846153846153847,9,98.51020408163265,22.714285714285715
2015-03-13 11:00:00,111.2,42.9,lid lifted (daytime mixing),2.2837435186079604,2.6538461538461537,0.8289458448878549,0.0,2490.0,55.0,35.0,11,142.81632653061226,51.0
2015-03-17 23:00:00,123.3,46.5,unclear,-4.099786426559924,4.264615384615384,0.061024073271585905,0.0,1505.0,1614.2857142857142,32.30769230769231,23,167.2244897959184,41.142857142857146
2015-03-20 05:00:00,125.9,47.8,weak north wind,3.2788118280822327,3.6123076923076924,-0.5270349171682663,0.0,2070.0,231.42857142857142,38.61538461538461,5,128.83333333333334,83.42857142857143
2015-03-23 14:00:00,61.1,14.0,lid lifted (daytime mixing),-1.7267465882122626,3.691538461538461,-2.432367577322292,0.0,3085.0,25.714285714285715,15.23076923076923,14,52.91836734693878,32.714285714285715
2015-03-28 18:00:00,105.3,26.4,north wind,5.213460653201882,5.480769230769231,-1.2904347864848682,0.0,2705.0,1103.5714285714287,30.23076923076923,18,95.19047619047619,62.42857142857143
2015-04-05 09:00:00,125.5,30.8,north wind,5.1237059777501335,6.236923076923076,-3.2097504879311463,0.0,2400.0,56.42857142857143,43.07692307692308,9,107.3061224489796,36.42857142857143
2015-04-11 23:00:00,86.0,25.6,rain,2.293896583090553,4.958461538461539,0.20993151604455912,8.0,1660.0,1608.5714285714287,67.92307692307692,23,117.76190476190476,28.428571428571427
2015-04-16 01:00:00,249.7,98.8,north wind,7.321206544413031,9.19,-5.0684087852252215,0.0,1625.0,815.0,16.53846153846154,1,85.14285714285714,39.714285714285715
2015-04-20 12:00:00,73.5,27.3,lid lifted (daytime mixing),-1.6362057276484794,3.1753846153846155,-1.5853231664043943,0.0,2740.0,27.857142857142858,22.846153846153847,12,58.285714285714285,
2015-04-21 15:00:00,107.2,40.0,north wind,4.153578054376465,6.342307692307693,-2.450666020502258,0.0,4715.0,99.28571428571429,16.923076923076923,15,79.08163265306122,65.42857142857143
2015-04-23 18:00:00,83.8,26.7,north wind,6.072263005529871,6.602307692307692,0.22871921115921384,0.0,3505.0,495.0,12.76923076923077,18,69.28571428571429,54.285714285714285
2015-04-27 19:00:00,126.4,47.9,unclear,-2.211256687797701,3.427692307692308,0.5662732353726475,0.30000000000000004,2050.0,817.8571428571429,46.07692307692308,19,92.32653061224491,53.285714285714285
2015-05-01 15:00:00,188.4,47.3,north wind,3.783785075380587,6.303846153846154,-2.304598643750772,5.599999999999999,1745.0,262.14285714285717,62.46153846153846,15,119.65306122448979,32.857142857142854
2015-05-03 09:00:00,94.9,31.1,north wind,6.713358647542558,7.610769230769232,-3.3918483364721634,0.0,3585.0,127.85714285714286,30.384615384615383,9,82.40816326530613,57.857142857142854
2015-05-05 18:00:00,66.0,25.3,north wind,5.54786401153991,6.264615384615384,-1.9524978481703341,0.0,3290.0,875.0,10.23076923076923,18,86.44897959183675,57.0
2015-05-14 03:00:00,77.9,29.0,north wind,7.9129881581724115,8.513846153846155,-3.0234280187422704,0.0,1280.0,372.85714285714283,26.923076923076923,3,51.2,30.857142857142858
2015-05-18 08:00:00,122.8,41.2,north wind,4.142777700826141,5.265384615384614,-2.259280119622115,0.0,3580.0,62.142857142857146,46.92307692307692,8,71.19047619047619,24.857142857142858
2015-05-29 16:00:00,77.4,29.7,lid lifted (daytime mixing),-1.9205230371660256,2.9546153846153844,0.7145493202325431,0.0,3370.0,140.71428571428572,49.53846153846154,16,103.54761904761904,70.85714285714286
2015-06-02 08:00:00,62.2,20.1,north wind,6.237402972477104,6.513076923076922,-0.04097385560241705,0.0,3425.0,213.57142857142858,36.07692307692308,8,107.3809523809524,25.714285714285715
2015-06-11 02:00:00,108.4,40.2,weak north wind,2.7725506564819744,3.9676923076923076,-1.133090957121857,0.0,1215.0,875.7142857142857,77.0,2,92.85714285714286,35.42857142857143
2015-06-26 23:00:00,106.1,33.1,east wind (sea air),-0.915527354395836,2.853846153846154,2.522102756407667,0.4,1415.0,1285.7142857142858,73.53846153846153,23,96.44897959183673,92.28571428571429
2015-06-29 15:00:00,180.8,23.0,lid lifted (daytime mixing),2.5577058511717534,3.8461538461538463,1.8724211058578955,0.0,1320.0,315.0,56.84615384615385,15,87.51020408163265,36.857142857142854
2015-07-21 22:00:00,155.3,55.6,rain,-2.3566968315896513,2.9700000000000006,0.7318914223765197,7.200000000000001,830.0,726.4285714285714,86.23076923076923,22,109.11428571428571,64.85714285714286
2015-07-27 22:00:00,92.1,29.4,rain,0.42432284124251346,3.6484615384615386,2.102512320364155,9.0,965.0,935.0,87.6923076923077,22,73.26530612244899,46.142857142857146
2015-07-30 00:00:00,111.6,41.6,rain,1.175346169868232,3.434615384615385,2.2450154801318822,13.5,390.0,592.8571428571429,85.76923076923077,0,87.79591836734696,44.714285714285715
2015-08-03 16:00:00,99.6,26.4,lid lifted (daytime mixing),2.559335956727895,3.7992307692307685,-1.5173528158477418,2.3000000000000003,1360.0,162.85714285714286,80.84615384615384,16,62.0,18.0
2015-08-05 23:00:00,73.8,27.5,rain,-0.007166688523660553,2.462307692307692,0.2144963993788222,3.8,1105.0,1025.7142857142858,78.23076923076923,23,81.28571428571429,60.0
2015-08-07 20:00:00,113.5,40.7,light rain,0.5636031309802543,2.24,0.33648543231829564,2.4,1010.0,689.2857142857143,82.07692307692308,20,79.75510204081631,61.285714285714285
2015-08-14 10:00:00,118.5,30.9,lid lifted (daytime mixing),2.1779338361485525,3.342307692307692,-2.0638299224333783,0.0,1730.0,68.57142857142857,56.76923076923077,10,93.59183673469389,44.57142857142857
2015-08-18 19:00:00,74.5,29.1,rain,-2.8923489963868496,3.1515384615384616,0.2638039243264942,5.9,1280.0,777.8571428571429,74.15384615384616,19,113.14285714285714,45.714285714285715
2015-09-04 18:00:00,71.6,22.4,rain,-1.557798061036059,3.4653846153846155,2.8765522840411757,27.4,460.0,258.57142857142856,92.15384615384616,18,39.73809523809524,24.285714285714285
2015-09-18 13:00:00,93.3,31.3,lid lifted (daytime mixing),0.922015851042294,1.8846153846153846,-0.41791781900164765,0.4,1930.0,28.571428571428573,60.07692307692308,13,101.38775510204083,74.42857142857143
2015-09-22 19:00:00,168.4,46.7,light rain,-1.18807832780079,3.9000000000000004,-1.9512554058834222,2.7,1605.0,690.0,81.07692307692308,19,107.59183673469387,76.0
2015-09-24 20:00:00,178.5,46.2,rain,0.25055777055700484,2.7107692307692304,1.1841623661341734,4.3,905.0,525.7142857142857,79.0,20,112.21428571428571,90.85714285714286
2015-09-27 14:00:00,70.5,24.6,unclear,0.2551419576064564,2.0646153846153843,1.6614660707409639,0.0,970.0,33.57142857142857,45.76923076923077,14,89.10204081632652,98.14285714285714
2015-10-07 22:00:00,252.6,69.7,north wind,4.731659052955496,7.665384615384616,-3.9235018080103834,0.0,1110.0,865.0,38.46153846153846,22,87.33333333333333,37.714285714285715
2015-10-18 03:00:00,317.6,91.0,north wind,4.137577127886131,5.275384615384615,1.6188827195970623,0.0,530.0,211.42857142857142,61.0,3,163.57142857142856,149.85714285714286
2015-10-22 06:00:00,61.6,24.2,rain,1.8916157747668323,2.1169230769230767,-0.5933745796102282,6.8999999999999995,485.0,94.28571428571429,91.15384615384616,6,40.19047619047619,35.285714285714285
2015-10-26 20:00:00,62.8,14.5,weak north wind,2.1270481446443026,5.846923076923076,-5.337368993241821,0.0,2360.0,589.2857142857143,38.92307692307692,20,35.95918367346939,22.142857142857142
2015-11-05 12:00:00,211.8,76.1,north wind,4.661456501371313,5.610769230769231,2.9615564254109374,2.1,890.0,73.57142857142857,74.38461538461539,12,215.07142857142858,29.285714285714285
2015-11-15 23:00:00,234.1,77.3,light rain,-1.8159692646909458,3.909230769230769,3.3723351126824546,0.7,800.0,817.1428571428571,63.23076923076923,23,180.16326530612247,41.0
2015-11-25 14:00:00,88.2,26.7,north wind,5.355129724196669,6.063076923076922,-2.6133227787052724,0.0,1900.0,77.14285714285714,47.84615384615385,14,87.92857142857143,70.14285714285714
2015-12-02 05:00:00,303.1,35.5,weak north wind,2.155034918314772,5.345384615384615,-4.573049751921136,0.0,1920.0,40.0,57.69230769230769,5,209.6326530612245,82.14285714285714
2015-12-10 11:00:00,229.1,74.2,north wind,4.94489238067708,5.084615384615384,-0.5413041400673697,0.0,925.0,18.571428571428573,58.76923076923077,11,316.8775510204082,217.85714285714286
2015-12-14 20:00:00,172.2,61.4,weak north wind,2.0678831899236583,5.23,-4.7224471343186405,0.0,1855.0,707.1428571428571,48.76923076923077,20,187.9047619047619,90.0
2015-12-18 12:00:00,96.9,36.3,weak north wind,2.858330101809187,3.4199999999999995,0.5254692104010164,0.0,665.0,43.57142857142857,39.30769230769231,12,124.20408163265306,104.0
2015-12-27 00:00:00,147.2,52.5,unclear,-3.875395096246711,4.406923076923077,2.0602021214218915,0.0,330.0,634.2857142857143,48.76923076923077,0,168.0204081632653,23.0
2015-12-30 05:00:00,412.0,164.5,north wind,3.8950300914152107,5.043846153846153,-3.1088445144744816,0.0,1145.0,25.714285714285715,57.61538461538461,5,319.06122448979596,225.28571428571428
2016-01-04 05:00:00,237.5,72.8,north wind,5.345952470923979,5.5976923076923075,1.6098680455166532,0.0,1010.0,25.714285714285715,46.15384615384615,5,203.9387755102041,154.57142857142858
2016-01-10 05:00:00,182.7,72.0,weak north wind,2.5470076284987377,3.61,2.4504860330699367,0.0,715.0,28.571428571428573,50.61538461538461,5,237.265306122449,237.71428571428572
2016-01-17 06:00:00,142.0,39.2,north wind,2.6458994429522393,4.071538461538461,0.05474834914909653,0.7,1225.0,139.28571428571428,56.69230769230769,6,126.3061224489796,93.57142857142857
2016-01-22 02:00:00,142.4,52.2,north wind,5.071279197715802,5.945384615384616,-1.7460465610055727,0.5,1170.0,553.5714285714286,50.69230769230769,2,116.73469387755101,59.285714285714285
2016-01-31 02:00:00,84.2,30.0,weak north wind,3.0004529705161644,3.9992307692307696,-1.6612067990537178,0.0,70.0,658.5714285714286,52.46153846153846,2,46.30612244897959,86.71428571428571
2016-02-04 02:00:00,71.9,24.0,north wind,4.324617473078513,5.010769230769231,-0.014352352599961114,0.0,130.0,702.8571428571429,28.0,2,111.34693877551021,125.42857142857143
2016-02-08 09:00:00,548.4,216.0,north wind,2.76277035538127,5.193846153846153,-3.9838470676611073,0.0,2995.0,25.0,32.38461538461539,9,199.9591836734694,25.142857142857142
2016-02-12 23:00:00,183.2,69.4,north wind,4.5747906821524245,4.923846153846155,-0.3873784476240677,10.999999999999998,825.0,361.42857142857144,90.61538461538461,23,154.26530612244895,41.285714285714285
2016-02-18 05:00:00,79.1,27.9,north wind,3.5260911658846954,6.153076923076924,-4.8178702922454315,0.0,1380.0,85.71428571428571,43.38461538461539,5,54.42857142857143,24.714285714285715
2016-02-22 13:00:00,121.3,37.9,north wind,3.6231838994168672,4.820769230769231,-2.88254953832607,0.0,2665.0,35.714285714285715,39.46153846153846,13,132.57142857142853,163.57142857142858
2016-02-27 02:00:00,75.4,20.3,north wind,2.97432346109355,4.059230769230769,-0.5072743948095139,0.0,75.0,804.2857142857143,59.69230769230769,2,43.673469387755105,58.285714285714285
2016-02-28 13:00:00,60.6,12.5,north wind,5.986275989260007,6.6899999999999995,-2.8140840257284903,0.0,2945.0,38.57142857142857,35.69230769230769,13,51.714285714285715,20.857142857142858
2016-03-05 01:00:00,342.1,135.1,north wind,4.456989986562669,5.351538461538461,-2.6028845678834527,0.0,205.0,519.2857142857143,54.0,1,151.89795918367346,71.57142857142857
2016-03-07 07:00:00,115.4,30.9,north wind,4.303395812795836,5.286153846153846,-2.446632028135897,0.0,2845.0,21.428571428571427,47.92307692307692,7,129.04081632653063,35.42857142857143
2016-03-13 03:00:00,153.7,47.9,north wind,5.800211288061612,7.07076923076923,-3.8389977104434085,0.0,975.0,477.14285714285717,43.61538461538461,3,100.12244897959184,56.0
2016-03-18 13:00:00,330.3,104.3,lid lifted (daytime mixing),1.9323235848044342,3.140769230769231,1.756941164903205,0.0,1330.0,27.857142857142858,39.69230769230769,13,185.85714285714286,180.42857142857142
2016-03-23 05:00:00,71.8,20.1,north wind,6.660529375600496,6.69923076923077,0.41153375343127546,0.0,2200.0,242.14285714285714,26.0,5,58.02040816326531,31.714285714285715
2016-03-28 22:00:00,96.6,29.0,north wind,3.9697158958103596,7.053846153846153,-3.9691105867799505,0.0,1430.0,787.8571428571429,28.076923076923077,22,57.79591836734694,31.285714285714285
2016-03-31 23:00:00,183.1,68.1,"strong wind, other direction",-5.122636338455238,5.547692307692308,0.17994085766461337,0.0,1770.0,1330.0,42.92307692307692,23,81.59183673469387,46.57142857142857
2016-04-05 22:00:00,148.8,54.5,unclear,-1.8648386457171613,4.8161538461538465,3.3906716795436815,0.0,2160.0,1334.2857142857142,36.76923076923077,22,89.93877551020408,82.14285714285714
